retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,nqc,0.95,0.37686347885527577,0.00014189349551411377,0.2517182130584193,0.00025948171452482385,0.3664790658531453,0.0002225639075594866,97,False
mt5,3,nqc,0.95,0.2477205637244616,0.014429266479187351,0.147766323024055,0.03201236643126749,0.21453555649063746,0.03484329174530802,97,True
mt5,3,bertQPP,0.95,0.42798418479615813,1.2264439477278467e-05,0.27061855670103097,8.601885162206065e-05,0.3969072164948453,5.6964720106596035e-05,97,False
mt5,3,bertQPP,0.95,0.3280003278492129,0.001038869953576981,0.20876288659793818,0.0024505203740822256,0.3096859877971807,0.002023419198478656,97,True
mt5,3,spatial,1.0,0.4050033184254616,3.873939140766148e-05,0.25931895212757594,0.00016865912408673065,0.3811906413632285,0.00011709638729940928,97,False
mt5,3,spatial,1.0,0.3136017904422518,0.0017607043232363549,0.19974226804123715,0.0037496927052216027,0.3000867872922365,0.0028233284060471047,97,True
mt5,3,a_ratio,1.0,0.4050033184254616,3.873939140766148e-05,0.25931895212757594,0.00016865912408673065,0.3811906413632285,0.00011709638729940928,97,False
mt5,3,a_ratio,1.0,0.3136017904422518,0.0017607043232363549,0.19974226804123715,0.0037496927052216027,0.3000867872922365,0.0028233284060471047,97,True
mt5,3,nqc,1.0,0.4050033184254616,3.873939140766148e-05,0.25931895212757594,0.00016865912408673065,0.3811906413632285,0.00011709638729940928,97,False
mt5,3,nqc,1.0,0.3136017904422518,0.0017607043232363549,0.19974226804123715,0.0037496927052216027,0.3000867872922365,0.0028233284060471047,97,True
mt5,3,bertQPP,1.0,0.4050033184254616,3.873939140766148e-05,0.25931895212757594,0.00016865912408673065,0.3811906413632285,0.00011709638729940928,97,False
mt5,3,bertQPP,1.0,0.3136017904422518,0.0017607043232363549,0.19974226804123715,0.0037496927052216027,0.3000867872922365,0.0028233284060471047,97,True
mt5,3,0shot_pos,1.0,-0.06076242577475744,0.5543668550477193,-0.02491408934707904,0.7177021136751226,-0.0353723963812329,0.7308695033928562,97,True
