retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,4,spatial,3,0.4,0.20974914934332006,0.039207099169936595,0.11297250859106532,0.10113858933462912,97
tct,4,a_ratio,3,0.4,0.2372084936468087,0.019312594882022912,0.07989690721649485,0.24629548858904848,97
tct,4,nqc,3,0.4,0.08192830381751823,0.42499686141572773,0.043384879725085916,0.5289801545988201,97
tct,4,spatial,3,0.42,0.21079241524365966,0.038218920968192197,0.1164089347079038,0.09117630712765404,97
tct,4,a_ratio,3,0.42,0.2354528503141965,0.020253355202919654,0.0777491408934708,0.2592237212301055,97
tct,4,nqc,3,0.42,0.08312409889380881,0.4182468126418449,0.046391752577319596,0.5008221569685896,97
tct,4,spatial,3,0.44,0.21167831971148846,0.037396236851023834,0.11125429553264607,0.10643517898925002,97
tct,4,a_ratio,3,0.44,0.2336224057338619,0.021275827435011177,0.07560137457044674,0.27261459721837655,97
tct,4,nqc,3,0.44,0.08440303367908313,0.4110966773255765,0.04510309278350516,0.5127917901399865,97
tct,4,spatial,3,0.46,0.21240661942516753,0.03673106732125668,0.10695876288659796,0.12064011527036375,97
tct,4,a_ratio,3,0.46,0.231740710688465,0.02237273146412643,0.07302405498281789,0.28929863271816614,97
tct,4,nqc,3,0.46,0.08577389237827157,0.4035125039662516,0.043384879725085916,0.5289801545988201,97
tct,4,spatial,3,0.48,0.21297809817208574,0.03621609546190306,0.10180412371134022,0.13959717520298046,97
tct,4,a_ratio,3,0.48,0.2298274365566001,0.023537297999467976,0.06958762886597938,0.3125934883665836,97
tct,4,nqc,3,0.48,0.08724670716536509,0.39545686752076287,0.04295532646048111,0.5330675016802799,97
tct,4,spatial,3,0.5,0.21339453279628634,0.03584466346843146,0.10352233676975947,0.1330387570764664,97
tct,4,a_ratio,3,0.5,0.22789886952263666,0.02476317478714182,0.06829896907216496,0.32163912125241456,97
tct,4,nqc,3,0.5,0.088832979970835,0.38688853102352483,0.04295532646048111,0.5330675016802799,97
tct,4,spatial,3,0.52,0.2136586425698413,0.035610755908246645,0.10223367697594504,0.13793469449367568,97
tct,4,a_ratio,3,0.52,0.2259683730987405,0.026044366860892173,0.07044673539518902,0.3066570724911982,97
tct,4,nqc,3,0.52,0.09054595095452098,0.3777621071861911,0.04295532646048111,0.5330675016802799,97
tct,4,spatial,3,0.54,0.2137740239732893,0.035508971828018585,0.09450171821305844,0.17027316035268703,97
tct,4,a_ratio,3,0.54,0.22404680972167804,0.02737519985256469,0.07001718213058421,0.30961588134500106,97
tct,4,nqc,3,0.54,0.09240092467408313,0.36802774228334445,0.043814432989690726,0.5249088158491623,97
tct,4,spatial,3,0.56,0.2137450732639533,0.03553448780774722,0.09879725085910654,0.15166941209887877,97
tct,4,a_ratio,3,0.56,0.2221429175461786,0.028750298369374632,0.07087628865979383,0.3037170573623521,97
tct,4,nqc,3,0.56,0.09441566762679796,0.3576308588522438,0.04424398625429554,0.52085358029868,97
tct,4,spatial,3,0.58,0.21357689947416958,0.03568301397716133,0.09879725085910654,0.15166941209887877,97
tct,4,a_ratio,3,0.58,0.22026364213919813,0.030164573718849674,0.07302405498281789,0.28929863271816614,97
tct,4,nqc,3,0.58,0.0966108940231634,0.3465120155237223,0.043384879725085916,0.5289801545988201,97
tct,4,spatial,3,0.6,0.2132752306097624,0.03595074488327499,0.10051546391752579,0.14467719951816677,97
tct,4,a_ratio,3,0.6,0.21841442503283526,0.03161321697830979,0.06958762886597938,0.3125934883665836,97
tct,4,nqc,3,0.6,0.09901086026979858,0.3346069755034903,0.043814432989690726,0.5249088158491623,97
tct,4,spatial,3,0.62,0.2128463158178563,0.036334306942662764,0.09750859106529211,0.15708030004273185,97
tct,4,a_ratio,3,0.62,0.2165994523909788,0.03309169468561678,0.06915807560137457,0.3155898965616176,97
tct,4,nqc,3,0.62,0.10164409238803798,0.32184712554260914,0.046391752577319596,0.5008221569685896,97
tct,4,spatial,3,0.64,0.2122968261751636,0.03683070404067519,0.09579037800687287,0.16452082122278677,97
tct,4,a_ratio,3,0.64,0.21482186767992634,0.03459574536904186,0.06701030927835053,0.3308539585593422,97
tct,4,nqc,3,0.64,0.10454427365846886,0.3081604629894743,0.04982817869415808,0.4696411010880063,97
tct,4,spatial,3,0.66,0.21163375653258282,0.037437262661297266,0.09106529209621994,0.18634796497677564,97
tct,4,a_ratio,3,0.66,0.21308395242814454,0.03612137581420882,0.06701030927835053,0.3308539585593422,97
tct,4,nqc,3,0.66,0.10775132028438375,0.293473481471843,0.050257731958762895,0.4658203551040343,97
